content,toxic,source
我相信时间会改变一切，并且可能朝着两个方向发展要么，国民受教育程度变高，新生一代对多元文化更加包容要么，国民道德水平普遍降低，对滥交等行为的忍受度上升（譬如，未来医学在艾滋病领域取得突破性进展）值得一提的是，两者并不会完全分离，反而是会同时存在的可能性更大。,0,ToxiCN
小妹妹。缺男朋友么？可以保护你的那种,0,CHSD
为什么只有男人有游艇？女人不可以有？你是在歧视女性吗？你是觉得女性不配吗？,1,ToxiCN
没看过就不要学人蹭热点,0,ToxiCN
其实吧，华人受到歧视，大多会认为自己不够努力，,0,CHSD
不放女装对比照，你让我怎么相信你[发呆],0,CHSD
我不是河南人 为什么要强调下河南人？你这是地域歧视你的爸爸们吗？,0,CHSD
没谈过恋爱的内向女生基本都是这样的[捂脸],0,CHSD
大家都是一样的，你也歧视黑人。白人连你黄种人都一起歧视，五十步笑百步。,1,CHSD
主场不被黑一手你就该谢天谢地了，老哥。还想主场黑人家。在你家里把你强奸了，你都无可奈何。我说的就是下一届冬奥会。,0,CHSD
哥们勇敢反击被挂，大家怎么评价,0,ToxiCN
你这人巨虚伪，明明一直在踩周，现在还好意思说在夸他，恶心？ 还说一直听他的歌，你连rap和hiphop都分不清还把周杰伦和黑人rap比较，得出周的rap很普通这么个结论，毕竟看见杰伦被捧这么高，你很不服气,0,CHSD
湖北人九头鸟。,1,CHSD
事实上酝酿出了“黑命贵”这种社会性事件，就说明有些黑人觉得自己的地位不高。没有人是可以高人一等的，我觉得你应该说的是黑人为什么在以白人排挤黑人为传统观念的西方社会，居然还能造势造出这么大的动静，在某些时候传统白人对此好像无动于衷，,1,CHSD
所以我强调了一下，是不是4s，可能湖北是比较落后，一般只到市级，到县的很少,1,CHSD
我在部队的时候，爱过一个直男，我是受啊，可我爱的明目张胆。,0,CHSD
当然是东北啦，整个知乎地域黑大v最多的地方，没有之一,1,ToxiCN
杀了这头母狗,1,ToxiCN
中国人对黑人、阿拉伯人、印度人其实更多是哀其不幸怒其不争的心态，即便是现在，对他们的态度也仅仅是厌烦而已。,0,CHSD
等等，我先声明一下:我提倡人人平等，反对种族歧视。但是我拒绝凯乐奇计划，以及将某些人捧上神坛,1,ToxiCN
三孩肯定让女的越来越不好找工作。,1,CHSD
不行。一般和我打架的都是男的,1,CHSD
你活在这个世界上的唯一理由就是拿这些个例中的个例还有一些我估计你都不知道什么意思的所谓哲学家说过的话告诉我们女性对世界贡献更大如果是这样我建议你重开重开的记得智商调高一些,1,ToxiCN
只有妈宝女才会说别人是妈宝男，妈宝女真下头。,1,ToxiCN
放进罗非鱼行不行，那个鱼起码好吃，也是很凶残的鱼。应该能消灭清道夫吧。,0,ToxiCN
你帕拉图就很嵩高。非要插分。还四五点偷偷摸摸帮室友搭飞机。,1,ToxiCN
hello nigger,1,ToxiCN
为什么你就认为同性恋一定是心理疾病呢？世界卫生组织和我国都已经将同性恋排除于疾病之外，我国古代的圣贤学者们也从没有将同性恋视为疾病。将同性恋视为“心理问题、精神病”的观点是受到了前几个世纪西方不成熟的心理学观点影响，但现在人家已经更正了，你怎么又不承认了呢？,1,ToxiCN
贤母娘妻，只是贤奴良隶。,1,CHSD
好恶心的女人呢！,1,CHSD
观点不反对，但是论据有问题。你发的这个文章和世界女权没有任何关系，作者都是个华裔,0,ToxiCN
说是中国唯一认证师傅，结果给我留了个上海灰，恶心的要命,0,CHSD
我会抱狗 但是不会抱黑人,1,ToxiCN
参考美利坚某知名歌曲this is American，都上枪战毒品暴力和黑人所谓争取的权利，中国发展成这样真的不容易,1,CHSD
那，先带份借贷合同过来吧,0,ToxiCN
对河南人的歧视和攻击很大一部分源于广东（这里无意互相攻击），现在广东也成了地域黑的目标，唉，怎么说呢。,1,CHSD
就算现在除了欠发达地区还有渴望婚姻的嘛？性已经与婚姻脱钩了，生育也快了，毕竟非亲生率(绿帽率)20年私人亲子鉴定机构的非官方统计就破25%了，还剩下财产………谁会要一个拖后腿的呢…………,1,ToxiCN
所有男人你要和你儿子都得记住：让发红包，上交卡，还贷款，给礼物，送小车，借钱财，请吃饭，带旅游，买名牌，孩她姓，房加名，车加名，诋毁你，欺骗你，出轨的，不听劝的女人全拉黑，把该要的全要回！告诉身边兄弟远离这类女性，惹到自己，狠狠的打！不然以为你怕它，或恶人先告状（有素质的女性，不会去招惹别人！知道啥该要，啥不该要。）《各位朋友有空，请帮忙复制转发，谢谢！》此文是专用来鉴别双标女，道理对她们讲不通的，直接拉黑就行。《别指望和稀泥给你公平，你百度一下，那群犯事女的，哪个从严处理了？》若他不听劝，啥都别给他出。娶回家去，你们苦日子才开始！一定要给他把好关卡！,1,ToxiCN
1.为什么黑人有体臭?这样盲人也可以歧视他们2.三个黑人在车上，开车的是谁?答:警察3.为什么黑人手掌是白的，因为.上帝上色时手撑在警车上4.一个黑人怎么称呼一个白人?答:阁下。10个黑人怎么称呼一个白人?答:教练。100个黑人怎么称呼一个白人?答: 监狱长5.黑人贫民区里最混乱的节日是什么?父亲节!6.为什么黑人之间互称兄弟?因为他们都不知道自己的父亲是谁。,1,ToxiCN
话说这么说，赔偿应该给，但为啥美国的黑人当初不拿着赔偿回非洲呢，而要留在美国被歧视。美国白人不会欧洲因为是他们自愿来的而不是被绑来的。,1,CHSD
黑人奴隶……这主角是长得有多挫啊！,1,CHSD
比如说到知乎三大美食荒漠，北京人直接承认，还跟着骂，深圳外来人口多，归属感差，也不说什么。唯独杭州人那个跳，你说我们荒漠是因为你吃不起巴拉巴拉😢,1,ToxiCN
有女朋友还每部剧都舞cp周被他舞这么久真行,0,CHSD
我不是种族主义者，可是我讨厌黑人,0,CHSD
我半事业单位刚辞职，问了我老公，他说没什么感受，一切照旧，从结婚起你那三瓜俩枣我都没当成收入。,0,CHSD
emm我是个女生，所以没办法回答你的问题，但我想说说我的想法。同性恋这个圈子的确乱象频生，但这不大能定义所有的同性恋。🙏我没想谴责你对同性恋的厌恶，只是也想让你知道同性恋不全是恶心的。至少不歧视，至少浅浅地尊重就好。我也曾对关系特别好的舍友产生过像是喜欢的感情，那只是一种单纯地喜欢罢了，友情之上恋人未满，表白了，对方觉得惊讶（第一次被女生表白）也表示理解。我与她说了，我只是想告诉她，我好像喜欢她，她能算是我的初恋。虽然到后来慢慢地发觉这其实并不是爱情，但我们的关系也更亲密了，前段时间我还给她出谋划策追她的初恋呢，当然成功了，也当然来的快去的也快啦😅真没想到她提分手得这么快。其实人的感情就是这么简单嘛。别吵架别吵架,1,ToxiCN
关于支那这个称呼，我在玩游戏的时候就碰见有人骂人的时候就骂:支那猪。我当时看到这个称呼真的很来火。首先，如果你是个外国人，你要是骂我们支那猪，要是你在面前我他妈不打死你？如果你是中国人，那比第一种情况更恶劣了，,1,CHSD
更何况你鬼母阿娜本身就是个二年级辍学的屑,1,ToxiCN
可能高了一点点。但是7成应该差不多。需要注意的是b站年轻用户更多,0,ToxiCN
知乎上的女权都是视自己的第一次处女膜为不值钱的一群人自己第一次随便给哪个喜欢的反正处女膜不重要,0,CHSD
国男知道了，哪怕结婚了你还会被甩😄,0,ToxiCN
北方在古代都南迁了,0,ToxiCN
作家就可以张起嘴巴乱扯重庆风水不好了？？张嘴就是有朋友是建筑学家 说重庆风水不好出邪物 。写小作文就写小作文 在这种实时事件上蹭热点真的是很恶心 这种时候写这种东西就是造谣好不好 ！看到这种不仅鬼火冒还想日决他龟儿几句,0,CHSD
大人友善，小孩觉得她长得和大家不一样，就不喜欢带她玩。我小时候下年级有个女娃天生卷毛就被孤立了。少先队都没人愿意给小妹妹带红领巾。,1,ToxiCN
你以为都是好人呢？不过是懦弱加上不能明辨是非罢了，好人就该被人用枪指着这句话已经被用烂了……,0,ToxiCN
浙江也不遑多让了，尤其是杭州这种安徽人多的地方,0,ToxiCN
贤惠=忍气吞声埋头干活。,1,CHSD
没图没证据，还穿肚兜呢，你去过浙江吗？死在杭州就是浙江人？落后思想确实有，但能让姑娘用旧手机，妈妈用新手机的，我感觉姑娘的思想也挺落后，恕我直言，我估计死者姑娘大概率不是浙江人。,0,CHSD
很明显，这个男的是直男AI啊。,0,CHSD
我透我听了几次咖喱咖喱就感觉自己好恶心....然后还有yll翻唱的纸短情长....黑人问号表情不知道这b到底唱什么,0,CHSD
广西不是沿海地区,0,CHSD
学生多的事你自己想想学校里是怎么对女生和男生的你就明白了，社会上压迫男性没有学校强了而且也不掩饰了，你也没有那么单纯了，当然就明白过来了。,0,ToxiCN
哈哈哈那个要当美国总统的黑人小蓝孩～,0,CHSD
于是，本人替他们总结了三点。,0,ToxiCN
和前男友聊天聊到一个妹子这个妹子换过很多男朋友前男友说这些男生就是玩玩又不傻谁不知道要找一个好的姑娘好好谈恋爱当时我一时间说不出话,0,CHSD
怎么说呢。。。写一下我的看法吧我这人比较佛系，对于很多东西的接受度都比较高，所以并不觉得同性恋有什么不对的。其实就是想问一下，你们为啥反对同性恋？如果只是因为觉得同性恋会传播艾滋病的话，那么为什么还要反对女同呢？如果是因为觉得这个世界上的同妻同夫太多的话，那为什么还要极力反对同性恋婚姻合法呢？个人想法：如果同性恋婚姻合法的话，世界上的同妻同夫应该会减少才对。一直反对同性恋，就会有越来越多的人不愿意承认自己的性取向，到最后和“正常人”一样结婚、生子（也就是骗婚），那么在这种情况下反同又有什么意义呢？最后，你们该如何反同呢？因为不管过去多长时间，同性恋群体的数量都不会减少（其实同性恋本来也应该算是自然现象叭，毕竟自然界中也有动物是同性恋）。如果一味地反对只会出现我上述所讲的情况啊,1,ToxiCN
认识一些河南人，我们都拿偷井盖开他们玩笑,1,CHSD
你好，塔读是不是不适合女频小白文？,0,CHSD
几个可爱的小孩子。,0,ToxiCN
其实真正歧视女人的是郭敬明不是么,1,CHSD
这好像是友军吧,0,ToxiCN
处女膜在阴道口的，我当初也以为在里面，然后我舍友在讨论她处女膜的形状，我特意去百度才知道不在里面的。,0,CHSD
黑人不去建设非洲而非要跑来中国享受生活这是怎么回事？难道我们中国人一边要帮黑人建设非洲，一边还要帮黑人养黑人?,1,ToxiCN
不错了快感恩命贵们吧,1,ToxiCN
禁止种族歧视，吧内话题:亚楠为何这么丑,1,ToxiCN
行行行，那你们河南GDP前五，逆天，经济超前。行了吧。你与其在这里说服我承认河南富，不如去说服那些天天黑河南穷、偷井盖的人。呵呵。,0,CHSD
女的被家暴不还手也是好女人？这逻辑我觉得怪。,0,CHSD
互联网时代没有秘密,0,ToxiCN
想起了一位美国黑人女性从小在绝望中成长为一位成功女性，祝福你更好,0,CHSD
握草，真特么智障，真是看不下去了，哪来的优越感，四川妹子偷他家井盖儿啦？这么义愤填膺，社会社会，服气服气,0,CHSD
因为他们知晓，欺负你并不需要承担什么后果，如果是一个满脸横肉全身雄壮的男性，看起来就不好惹，想来也是没有谁会随便敢去挑事儿的,0,CHSD
劳资的少女心。。。,0,CHSD
是啊，感觉潮汕男人自私，大男子,1,CHSD
叠buff是吧？,0,ToxiCN
您还是在北京………… 江西人民投来了巴望的眼神…… 现在咱江西文科生上三本都要五百多分（真心不低……） 然后今天还在知乎上看到个问题，读三本是不是垃圾人……,0,CHSD
年轻时存钱，年老时潇洒没M冰，繁殖让生活水平下降还不如不繁殖、不谈对象、不婚不性不生，年轻人最理性的生活方式,0,ToxiCN
